N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
1673.0,HANARO CD금리액티브(합성),100715.0,10.0,+0.01%,0.0,100710.0,100715.0,100710.0
1674.0,FOCUS AI코리아액티브,11650.0,75.0,+0.65%,0.0,11690.0,11700.0,11605.0
1675.0,TIGER 일본TOPIX(합성 H),21160.0,100.0,+0.47%,0.0,21250.0,21275.0,21135.0
1676.0,KOSEF 물가채KIS,109905.0,45.0,+0.04%,0.0,109905.0,109910.0,109835.0
1677.0,KOSEF 미국달러선물인버스2X,5570.0,0.0,0.00%,0.0,5605.0,5605.0,5570.0
1678.0,메리츠 금 선물 ETN(H),10940.0,75.0,+0.69%,0.0,10925.0,10940.0,10925.0
1679.0,삼성 금 선물 ETN(H),10925.0,75.0,+0.69%,0.0,10925.0,10925.0,10925.0
1680.0,메리츠 인버스 2X 국채10년 ETN,10885.0,0.0,0.00%,0.0,10885.0,10885.0,10885.0
1681.0,메리츠 국채5년 ETN,10880.0,0.0,0.00%,0.0,10880.0,10880.0,10880.0
1682.0,메리츠 레버리지 국채3년 ETN,10850.0,0.0,0.00%,0.0,10850.0,10850.0,10850.0
1683.0,KODEX MSCI KOREA ESG유니버설,9855.0,65.0,+0.66%,0.0,9855.0,9855.0,9855.0
1684.0,한화갤러리아우,3730.0,65.0,-1.71%,500.0,3710.0,3795.0,3710.0
1685.0,ITF 200,33325.0,500.0,+1.52%,0.0,33260.0,33325.0,33225.0
1686.0,KODEX 200가치저변동,9845.0,75.0,+0.77%,0.0,9815.0,9850.0,9815.0
1687.0,메리츠 인버스 국채10년 ETN,10805.0,25.0,+0.23%,0.0,10810.0,10810.0,10805.0
1688.0,KB 인버스 2X 구리 선물 ETN(H),21495.0,0.0,0.00%,0.0,21495.0,21495.0,21495.0
1689.0,KB 레버리지 금 선물 ETN(H),21415.0,205.0,+0.97%,0.0,21410.0,21415.0,21390.0
1690.0,메리츠 국채3년 ETN,10665.0,0.0,0.00%,0.0,10665.0,10665.0,10665.0
1691.0,JW중외제약우,31000.0,1000.0,-3.12%,2500.0,31100.0,31650.0,31000.0
1692.0,메리츠 3X 레버리지 국채3년 ETN,21050.0,0.0,0.00%,0.0,21050.0,21050.0,21050.0
1693.0,한투 인버스 베트남 VN30 선물 ETN(H),10520.0,0.0,0.00%,0.0,10520.0,10520.0,10520.0
1694.0,KODEX 구리선물(H),6560.0,0.0,0.00%,0.0,6585.0,6590.0,6530.0
1695.0,KODEX 코스닥글로벌,10490.0,130.0,-1.22%,0.0,10790.0,10790.0,10460.0
1696.0,하나 인버스 2X 콩 선물 ETN(H),10485.0,175.0,-1.64%,0.0,10590.0,10615.0,10480.0
1697.0,미래에셋 S&P 유럽탄소배출권 선물 ETN,10485.0,70.0,-0.66%,0.0,10475.0,10490.0,10460.0
1698.0,KBSTAR 미국달러SOFR금리액티브(합성),10470.0,20.0,-0.19%,0.0,10460.0,10470.0,10435.0
1699.0,한투 인버스 2X 일본 엔선물 ETN,10455.0,160.0,+1.55%,0.0,10425.0,10470.0,10425.0
1700.0,TIGER 미국캐시카우100,10430.0,30.0,-0.29%,0.0,10500.0,10500.0,10380.0
1701.0,메리츠 인버스 은 선물 ETN(H),10425.0,0.0,0.00%,0.0,10425.0,10425.0,10425.0
1702.0,신한 인버스 Russell 2000 ETN,10395.0,95.0,-0.91%,0.0,10370.0,10395.0,10370.0
1703.0,메리츠 3X 레버리지 국채5년 ETN,20755.0,65.0,-0.31%,0.0,20720.0,20760.0,20720.0
1704.0,삼성 인버스 은 선물 ETN(H),10350.0,35.0,-0.34%,0.0,10350.0,10350.0,10350.0
1705.0,신한 레버리지 Russell 2000 ETN,10345.0,70.0,+0.68%,0.0,10380.0,10380.0,10330.0
1706.0,KBSTAR 미국장기국채선물(H),8620.0,95.0,-1.09%,0.0,8655.0,8655.0,8620.0
1707.0,신한 S&P 유로 선물 ETN(H),10335.0,0.0,0.00%,0.0,10335.0,10335.0,10335.0
1708.0,ACE 미국주식베스트셀러,10305.0,140.0,+1.38%,0.0,10355.0,10355.0,10225.0
1709.0,KODEX 미국S&P500헬스케어,11445.0,5.0,+0.04%,0.0,11485.0,11485.0,11365.0
1710.0,신한 S&P 인버스 유로 선물 ETN(H),10295.0,20.0,+0.19%,0.0,10295.0,10295.0,10295.0
1711.0,TIGER 200 금융,6270.0,35.0,+0.56%,0.0,6235.0,6295.0,6235.0
1712.0,대신 국채10년 ETN,10275.0,0.0,0.00%,0.0,10275.0,10275.0,10275.0
1713.0,KODEX 33-06 국고채액티브,10275.0,30.0,-0.29%,0.0,10280.0,10285.0,10265.0
1714.0,KODEX 미국S&P500필수소비재,10270.0,45.0,-0.44%,0.0,10410.0,10410.0,10160.0
1715.0,신한 S&P 레버리지 유로 선물 ETN(H),10265.0,45.0,-0.44%,0.0,10265.0,10265.0,10265.0
1716.0,메리츠 KAP 레버리지 중국 위안화 ETN,20525.0,0.0,0.00%,0.0,20525.0,20525.0,20525.0
1717.0,메리츠 KAP 인버스 2X 일본 엔화 ETN,20490.0,365.0,+1.81%,0.0,20460.0,20500.0,20460.0
1718.0,신한 S&P 인버스 2X 유로 선물 ETN(H),10220.0,50.0,+0.49%,0.0,10215.0,10220.0,10205.0
1719.0,메리츠 KAP 중국 위안화 ETN,10190.0,0.0,0.00%,0.0,10190.0,10190.0,10190.0
1720.0,메리츠 3X 레버리지 국채10년 ETN,20355.0,55.0,-0.27%,0.0,20285.0,20360.0,20275.0
1721.0,QV iSelect-WG 그린에너지 ESG ETN,10175.0,0.0,0.00%,0.0,10175.0,10175.0,10175.0
1722.0,신한 인버스 2X 미국달러 선물 ETN,5065.0,15.0,+0.30%,0.0,5070.0,5095.0,5065.0
1723.0,대신 인버스 국채10년 ETN,10125.0,0.0,0.00%,0.0,10125.0,10125.0,10125.0
1724.0,신한 코스닥 150 TR ETN,10110.0,5.0,-0.05%,0.0,10305.0,10305.0,10110.0
1725.0,미래에셋 인도네시아 금속&에너지 Top5 ETN,10090.0,155.0,+1.56%,0.0,9890.0,10110.0,9890.0
1726.0,한투 구리 선물 ETN,10045.0,0.0,0.00%,0.0,10045.0,10045.0,10045.0
1727.0,KODEX 미국S&P500경기소비재,12555.0,55.0,+0.44%,0.0,12505.0,12555.0,12455.0
1728.0,HANARO 탄소효율그린뉴딜,8340.0,115.0,+1.40%,0.0,8285.0,8340.0,8260.0
1729.0,대신 3X 레버리지 국채10년 ETN,19995.0,170.0,-0.84%,0.0,20040.0,20090.0,19995.0
1730.0,메리츠 KAP 일본 엔화 ETN,9980.0,85.0,-0.84%,0.0,10005.0,10005.0,9970.0
1731.0,넥센우,2765.0,5.0,+0.18%,500.0,2780.0,2785.0,2765.0
1732.0,한투 블룸버그 인도네시아 대표원자재 ETN,9935.0,120.0,+1.22%,0.0,9815.0,9935.0,9660.0
1733.0,SOL 국고채30년액티브,49425.0,320.0,-0.64%,0.0,49585.0,49585.0,49385.0
1734.0,마이다스 KoreaStock액티브,18830.0,210.0,+1.13%,0.0,18650.0,18910.0,18650.0
1735.0,메리츠 인버스 국채5년 ETN,9875.0,0.0,0.00%,0.0,9875.0,9875.0,9875.0
1736.0,메리츠 인버스 3X 국채5년 ETN,19750.0,0.0,0.00%,0.0,19750.0,19750.0,19750.0
1737.0,KBSTAR 미국빅데이터Top3채권혼합iSelect,12330.0,55.0,+0.45%,0.0,12250.0,12340.0,12250.0
1738.0,메리츠 인버스 3X 국채3년 ETN,19725.0,0.0,0.00%,0.0,19725.0,19725.0,19725.0
1739.0,삼성 인버스 금 선물 ETN(H),9860.0,0.0,0.00%,0.0,9860.0,9860.0,9860.0
1740.0,KODEX Fn K-뉴딜디지털플러스,8215.0,40.0,-0.48%,0.0,8370.0,8385.0,8215.0
1741.0,KODEX KTOP30,16420.0,170.0,+1.05%,0.0,16450.0,16450.0,16410.0
1742.0,KODEX 필수소비재,6155.0,5.0,+0.08%,0.0,6185.0,6195.0,6135.0
1743.0,삼성 코스피 200 TR ETN,9840.0,155.0,+1.60%,0.0,9850.0,9850.0,9840.0
1744.0,메리츠 KAP 인버스 2X 중국 위안화 ETN,19675.0,130.0,+0.67%,0.0,19695.0,19695.0,19675.0
1745.0,신한 코스피 200 TR ETN,9835.0,100.0,+1.03%,0.0,9850.0,9850.0,9835.0
1746.0,메리츠 KAP 레버리지 일본 엔화 ETN,19640.0,400.0,-2.00%,0.0,20945.0,20945.0,19640.0
1747.0,ARIRANG 미국테크10레버리지iSelect(합성),13075.0,520.0,+4.14%,0.0,12930.0,13090.0,12930.0
1748.0,KOSEF 미국S&P500(H),12235.0,130.0,+1.07%,0.0,12230.0,12235.0,12225.0
1749.0,한투 S&P 유럽탄소배출권 선물 ETN(H),9770.0,10.0,-0.10%,0.0,9770.0,9770.0,9770.0
1750.0,대신 인버스 3X 국채10년 ETN,19510.0,0.0,0.00%,0.0,19510.0,19510.0,19510.0
1751.0,KODEX 아시아반도체공급망exChina액티브,15000.0,560.0,+3.88%,0.0,14670.0,15055.0,14670.0
1752.0,메리츠 인버스 2X 국채3년 ETN,9745.0,0.0,0.00%,0.0,9745.0,9745.0,9745.0
1753.0,한투 은 선물 ETN,9740.0,5.0,+0.05%,0.0,9725.0,9740.0,9720.0
1754.0,한투 일본 엔선물 ETN C,9730.0,80.0,-0.82%,0.0,9755.0,9755.0,9725.0
1755.0,메리츠 S&P 유럽탄소배출권 선물 ETN(H),9720.0,0.0,0.00%,0.0,9720.0,9720.0,9720.0
1756.0,KBSTAR KRX300,16195.0,130.0,+0.81%,0.0,16240.0,16240.0,16175.0
1757.0,TIMEFOLIO 이노베이션액티브,8085.0,110.0,+1.38%,0.0,8105.0,8160.0,7970.0
1758.0,TIGER 코스닥글로벌,10710.0,80.0,-0.74%,0.0,10810.0,11025.0,10690.0
1759.0,신한 인버스 은 선물 ETN(H),4815.0,5.0,-0.10%,0.0,4795.0,4815.0,4795.0
1760.0,메리츠 대표 농산물 선물 ETN(H),9605.0,0.0,0.00%,0.0,9605.0,9605.0,9605.0
1761.0,메리츠 인버스 3X 국채10년 ETN,19180.0,160.0,+0.84%,0.0,19130.0,19180.0,19130.0
1762.0,KODEX 미국S&P500유틸리티,9545.0,115.0,-1.19%,0.0,9555.0,9590.0,9510.0
1763.0,TIGER KRX300,15865.0,175.0,+1.12%,0.0,15930.0,15930.0,15865.0
1764.0,KBSTAR 중국MSCI China(H),6545.0,60.0,-0.91%,0.0,6630.0,6630.0,6520.0
1765.0,ARIRANG KRX300,15750.0,215.0,+1.38%,0.0,15780.0,15780.0,15640.0
1766.0,한투 블룸버그 WTI원유 선물 ETN,9450.0,90.0,+0.96%,0.0,9435.0,9450.0,9405.0
1767.0,삼성 블룸버그 WTI원유 선물 ETN,9440.0,110.0,+1.18%,0.0,9430.0,9455.0,9390.0
1768.0,ACE 미국달러단기채권액티브,10475.0,0.0,0.00%,0.0,10450.0,10475.0,10430.0
1769.0,한투 S&P 엔달러 선물 ETN(H),9365.0,55.0,-0.58%,0.0,9405.0,9410.0,9365.0
1770.0,삼양사우,25300.0,0.0,0.00%,5000.0,25000.0,25300.0,25000.0
1771.0,SK증권우,2390.0,35.0,+1.49%,500.0,2380.0,2410.0,2380.0
1772.0,KODEX iShares미국인플레이션국채액티브,10265.0,20.0,-0.19%,0.0,10295.0,10295.0,10230.0
1773.0,메리츠 인버스 2X 국채5년 ETN,9340.0,0.0,0.00%,0.0,9340.0,9340.0,9340.0
1774.0,TIGER 한중반도체(합성),10985.0,0.0,0.00%,0.0,10985.0,10985.0,10985.0
1775.0,마이티 코스피100,33270.0,7675.0,+29.99%,0.0,25960.0,33270.0,25750.0
1776.0,한투 레버리지 일본 엔선물 ETN C,9280.0,120.0,-1.28%,0.0,9360.0,9360.0,9270.0
1777.0,신한 인버스 2X 은 선물 ETN(H),1846.0,5.0,-0.27%,0.0,1835.0,1848.0,1830.0
1778.0,한투 인버스 유로스탁스50 ETN(H) C,9220.0,145.0,-1.55%,0.0,9265.0,9265.0,9195.0
1779.0,TIGER 200 철강소재,8060.0,5.0,+0.06%,0.0,8105.0,8125.0,8005.0
1780.0,KBSTAR 국채30년레버리지KAP(합성),20395.0,225.0,-1.09%,0.0,20440.0,20490.0,20350.0
1781.0,성신양회우,12450.0,40.0,-0.32%,5000.0,12500.0,12580.0,12430.0
1782.0,히어로즈 국고채30년액티브,57235.0,265.0,-0.46%,0.0,57240.0,57240.0,57235.0
1783.0,메리츠 레버리지 국채10년 ETN,9125.0,30.0,-0.33%,0.0,9125.0,9145.0,9115.0
1784.0,TIGER 은행,6595.0,10.0,+0.15%,0.0,6680.0,6680.0,6560.0
1785.0,TREX 펀더멘탈 200,36280.0,500.0,+1.40%,0.0,36280.0,36280.0,36280.0
1786.0,ACE 미국하이일드액티브(H),10075.0,35.0,+0.35%,0.0,10045.0,10075.0,10005.0
1787.0,메리츠 은 선물 ETN(H),9045.0,0.0,0.00%,0.0,9045.0,9045.0,9045.0
1788.0,TIMEFOLIO 미국S&P500액티브,14125.0,85.0,+0.61%,0.0,14170.0,14170.0,14075.0
1789.0,KBSTAR 글로벌클린에너지S&P,6950.0,90.0,+1.31%,0.0,6990.0,6990.0,6900.0
1790.0,에셋플러스 글로벌대장장이액티브,12540.0,125.0,+1.01%,0.0,12535.0,12540.0,12470.0
1791.0,KOSEF 미국달러선물인버스,8830.0,10.0,+0.11%,0.0,8815.0,8855.0,8815.0
1792.0,삼성 은 선물 ETN(H),9000.0,45.0,+0.50%,0.0,9025.0,9025.0,8995.0
1793.0,TIGER 미국나스닥넥스트100,11230.0,80.0,+0.72%,0.0,11210.0,11230.0,11210.0
1794.0,한투 베트남 VN30 선물 ETN(H),8950.0,100.0,+1.13%,0.0,8855.0,8985.0,8855.0
1795.0,KB 레버리지 콩 선물 ETN,17890.0,270.0,+1.53%,0.0,17780.0,17920.0,17780.0
1796.0,에셋플러스 코리아대장장이액티브,11170.0,115.0,+1.04%,0.0,11225.0,11280.0,11170.0
1797.0,대덕1우,7360.0,20.0,-0.27%,500.0,7340.0,7480.0,7340.0
1798.0,KB 인버스 2X 나스닥 100 ETN,4450.0,155.0,-3.37%,0.0,4435.0,4460.0,4430.0
1799.0,KBSTAR 200고배당커버드콜ATM,7115.0,15.0,-0.21%,0.0,7120.0,7180.0,7080.0
1800.0,키움 KPOP ETN,8885.0,15.0,+0.17%,0.0,8955.0,8990.0,8850.0
1801.0,메리츠 구리 선물 ETN(H),8835.0,0.0,0.00%,0.0,8835.0,8835.0,8835.0
1802.0,신한 인버스 달러인덱스 선물 ETN(H),8820.0,10.0,-0.11%,0.0,8830.0,8830.0,8820.0
1803.0,KOSEF K-테크TOP10,11020.0,200.0,+1.85%,0.0,11040.0,11040.0,11020.0
1804.0,KOSEF 차이나A50커넥트MSCI,7340.0,120.0,+1.66%,0.0,7380.0,7380.0,7340.0
1805.0,남선알미우,28600.0,400.0,+1.42%,500.0,28850.0,28850.0,28050.0
1806.0,히어로즈 미국달러SOFR금리액티브(합성),10855.0,25.0,-0.23%,0.0,10850.0,10855.0,10815.0
1807.0,노루홀딩스우,36100.0,50.0,+0.14%,500.0,35600.0,36400.0,35600.0
1808.0,삼성 구리 선물 ETN(H),8770.0,0.0,0.00%,0.0,8770.0,8770.0,8770.0
1809.0,TIGER 유로스탁스레버리지(합성 H),9725.0,285.0,+3.02%,0.0,9615.0,9735.0,9615.0
1810.0,한투 S&P 레버리지 엔달러 선물 ETN(H),8740.0,105.0,-1.19%,0.0,8815.0,8825.0,8740.0
1811.0,한투 플래티넘 선물 ETN,8725.0,195.0,+2.29%,0.0,8695.0,8725.0,8695.0
1812.0,삼성 인버스 코스닥 150 선물 ETN,8700.0,40.0,+0.46%,0.0,8520.0,8700.0,8445.0
1813.0,삼성 코스피 양매도 5% OTM ETN,8675.0,0.0,0.00%,0.0,8675.0,8675.0,8675.0
1814.0,KB 레버리지 항셍테크 선물 ETN(H) B,8665.0,310.0,-3.45%,0.0,9035.0,9225.0,8620.0
1815.0,KB 인버스 2X 금 선물 ETN(H),17170.0,190.0,-1.09%,0.0,17165.0,17205.0,17135.0
1816.0,KODEX 테슬라밸류체인FactSet,10730.0,50.0,+0.47%,0.0,10705.0,10780.0,10660.0
1817.0,KBSTAR 글로벌수소경제Indxx,6865.0,105.0,+1.55%,0.0,6860.0,6880.0,6740.0
1818.0,히어로즈 미국성장기업30액티브,11425.0,115.0,+1.02%,0.0,11395.0,11425.0,11380.0
1819.0,ACE 미국빅테크TOP7 Plus레버리지(합성),12215.0,395.0,+3.34%,0.0,12170.0,12220.0,12075.0
1820.0,KBSTAR 200IT,13755.0,225.0,+1.66%,0.0,13680.0,13790.0,13680.0
1821.0,TREX 200,34105.0,500.0,+1.49%,0.0,34140.0,34140.0,33930.0
1822.0,QV US 500 ETN(H),12150.0,0.0,0.00%,0.0,12150.0,12150.0,12150.0
1823.0,SOL 자동차TOP3플러스,9410.0,80.0,+0.86%,0.0,9500.0,9500.0,9330.0
1824.0,삼성 레버리지 항셍테크 ETN(H),1057.0,36.0,-3.29%,0.0,1104.0,1169.0,1049.0
1825.0,KODEX 미국스마트모빌리티S&P,5280.0,15.0,+0.28%,0.0,5265.0,5290.0,5265.0
1826.0,깨끗한나라우,23000.0,3370.0,+17.17%,1000.0,18950.0,25000.0,18950.0
1827.0,ACE 레버리지,6465.0,195.0,+3.11%,0.0,6380.0,6470.0,6380.0
1828.0,SOL 유럽탄소배출권선물S&P(H),9335.0,35.0,-0.37%,0.0,9385.0,9385.0,9315.0
1829.0,KOSEF 코스닥글로벌,11180.0,100.0,-0.89%,0.0,11430.0,11460.0,11100.0
1830.0,크라운제과우,10830.0,200.0,+1.88%,200.0,10710.0,10840.0,10530.0
1831.0,KOSEF 글로벌AI반도체,11155.0,295.0,+2.72%,0.0,11235.0,11290.0,11100.0
1832.0,KB 인버스 2X 은 선물 ETN(H),16680.0,75.0,-0.45%,0.0,16590.0,16685.0,16590.0
1833.0,TIGER 로우볼,11145.0,10.0,+0.09%,0.0,11135.0,11145.0,11135.0
1834.0,ACE 골드선물 레버리지(합성 H),16490.0,180.0,+1.10%,0.0,16475.0,16520.0,16460.0
1835.0,ACE 글로벌인컴TOP10 SOLACTIVE,10300.0,5.0,-0.05%,0.0,10300.0,10300.0,10235.0
1836.0,대신 인버스 3X 국채30년 ETN,41110.0,705.0,+1.74%,0.0,41110.0,41110.0,41110.0
1837.0,삼성 인버스 2X 금 선물 ETN(H),8200.0,90.0,-1.09%,0.0,8180.0,8220.0,8175.0
1838.0,KBSTAR 미국S&P배당킹,10225.0,15.0,-0.15%,0.0,10240.0,10250.0,10185.0
1839.0,KODEX 코스닥150롱코스피200숏선물,10155.0,265.0,-2.54%,0.0,10390.0,10390.0,10155.0
1840.0,메리츠 국채30년 ETN,8115.0,20.0,-0.25%,0.0,8100.0,8120.0,8095.0
1841.0,ACE 일본반도체,11580.0,375.0,+3.35%,0.0,11160.0,11580.0,11160.0
1842.0,TIGER 미국달러선물레버리지,13505.0,20.0,-0.15%,0.0,13475.0,13510.0,13415.0
1843.0,TIGER AI코리아그로스액티브,11575.0,95.0,+0.83%,0.0,11580.0,11585.0,11500.0
1844.0,KBSTAR KRX300미국달러선물혼합,16125.0,195.0,+1.22%,0.0,15920.0,16125.0,15920.0
1845.0,KB 인버스 KOSPI 200 선물 ETN,11510.0,150.0,-1.29%,0.0,11530.0,11530.0,11505.0
1846.0,VITA 밸류알파액티브,11505.0,200.0,+1.77%,0.0,11460.0,11505.0,11440.0
1847.0,KODEX 미국ETF산업Top10 Indxx,13420.0,100.0,+0.75%,0.0,13440.0,13440.0,13340.0
1848.0,ACE 삼성그룹동일가중,15985.0,170.0,+1.07%,0.0,15950.0,15985.0,15905.0
1849.0,KOSEF 미국방어배당성장나스닥,13300.0,20.0,-0.15%,0.0,13295.0,13305.0,13190.0
1850.0,HANARO KAP초장기국고채,38365.0,155.0,-0.40%,0.0,38450.0,38450.0,38325.0
1851.0,KOSEF 200선물인버스2X,2570.0,65.0,-2.47%,0.0,2585.0,2590.0,2550.0
1852.0,KODEX MSCI Korea,15830.0,240.0,+1.54%,0.0,15770.0,15830.0,15770.0
1853.0,HANARO 글로벌반도체TOP10 SOLACTIVE,12165.0,520.0,+4.47%,0.0,11965.0,12165.0,11965.0
1854.0,티와이홀딩스우,6360.0,150.0,-2.30%,500.0,6400.0,6500.0,6360.0
1855.0,KB 인버스 2X S&P 500 선물 ETN,7905.0,145.0,-1.80%,0.0,7865.0,7905.0,7865.0
1856.0,SOL KEDI메가테크액티브,12140.0,170.0,+1.42%,0.0,12130.0,12155.0,12035.0
1857.0,메리츠 미국채30년 ETN(H),7855.0,110.0,-1.38%,0.0,7880.0,7880.0,7855.0
1858.0,HANARO 원자력iSelect,11210.0,5.0,+0.04%,0.0,11305.0,11305.0,11175.0
1859.0,KODEX 미국채울트라30년선물인버스(H),11185.0,175.0,+1.59%,0.0,11140.0,11185.0,11140.0
1860.0,마이다스 KoreaStock중소형액티브,20875.0,145.0,+0.70%,0.0,20845.0,21075.0,20720.0
1861.0,KBSTAR KRX300레버리지,13035.0,350.0,+2.76%,0.0,12860.0,13115.0,12535.0
1862.0,한투 인버스 2X S&P500 선물 ETN(H),1564.0,28.0,-1.76%,0.0,1564.0,1565.0,1561.0
1863.0,에셋플러스 차이나일등기업포커스10액티브,9760.0,35.0,+0.36%,0.0,9810.0,9825.0,9690.0
1864.0,ARIRANG 200선물인버스2X,5190.0,160.0,-2.99%,0.0,5325.0,5325.0,5160.0
1865.0,ARIRANG 미국달러SOFR금리액티브(합성),51865.0,65.0,-0.13%,0.0,51875.0,51875.0,51865.0
1866.0,QV iSelect 배터리 재활용 Top10 ETN,7760.0,115.0,-1.46%,0.0,7805.0,7805.0,7760.0
1867.0,메리츠 인버스 3X 국채30년 ETN,38685.0,590.0,+1.55%,0.0,38435.0,38855.0,38435.0
1868.0,삼성 인버스 나스닥 100 ETN(H),7725.0,115.0,-1.47%,0.0,7730.0,7735.0,7705.0
1869.0,ACE 스마트밸류,12855.0,160.0,+1.26%,0.0,12835.0,12855.0,12835.0
1870.0,KBSTAR 국채선물3년,52795.0,95.0,-0.18%,0.0,52805.0,52805.0,52775.0
1871.0,TIGER S&P글로벌인프라(합성),11835.0,115.0,-0.96%,0.0,11855.0,11855.0,11830.0
1872.0,KoAct 글로벌기후테크인프라액티브,9605.0,155.0,+1.64%,0.0,9500.0,9605.0,9500.0
1873.0,TRUSTON 주주가치액티브,9600.0,45.0,+0.47%,0.0,9720.0,9720.0,9600.0
1874.0,ARIRANG KS로우사이즈가중TR,15360.0,170.0,+1.12%,0.0,15360.0,15380.0,15275.0
1875.0,TIGER 금은선물(H),9580.0,25.0,+0.26%,0.0,9555.0,9610.0,9555.0
1876.0,HANARO 글로벌금채굴기업,9560.0,25.0,-0.26%,0.0,9660.0,9660.0,9550.0
1877.0,TIMEFOLIO K컬처액티브,8495.0,50.0,+0.59%,0.0,8510.0,8610.0,8460.0
1878.0,KBSTAR 주식혼합,38190.0,575.0,+1.53%,0.0,38190.0,38190.0,38190.0
1879.0,TIMEFOLIO 탄소중립액티브,12705.0,45.0,-0.35%,0.0,12800.0,12945.0,12695.0
1880.0,KODEX TDF2040액티브,11695.0,45.0,+0.39%,0.0,11670.0,11695.0,11655.0
1881.0,대신 S&P WTI원유 선물 ETN,7585.0,80.0,+1.07%,0.0,7510.0,7585.0,7505.0
1882.0,에셋플러스 글로벌영에이지액티브,11845.0,100.0,+0.85%,0.0,11860.0,11860.0,11800.0
1883.0,신한 인버스 다우존스지수 선물 ETN(H),3775.0,20.0,-0.53%,0.0,3775.0,3775.0,3770.0
1884.0,에셋플러스 글로벌다이나믹시니어액티브,10485.0,65.0,+0.62%,0.0,10485.0,10485.0,10445.0
1885.0,KBSTAR 글로벌데이터센터리츠나스닥(합성),10785.0,35.0,-0.32%,0.0,10780.0,10785.0,10635.0
1886.0,SOL 미국30년국채액티브(H),9420.0,115.0,-1.21%,0.0,9440.0,9440.0,9410.0
1887.0,하나 인버스 2X 코스닥150 선물 ETN,7505.0,60.0,+0.81%,0.0,7205.0,7605.0,7120.0
1888.0,KODEX 미국클린에너지나스닥,6240.0,30.0,-0.48%,0.0,6235.0,6240.0,6175.0
1889.0,메리츠 천연가스 선물 ETN(H),2495.0,85.0,-3.29%,0.0,2515.0,2515.0,2490.0
1890.0,KBSTAR KQ고배당,12400.0,95.0,+0.77%,0.0,12420.0,12420.0,12330.0
1891.0,BNK 미래전략기술액티브,9910.0,45.0,+0.46%,0.0,9970.0,9970.0,9865.0
1892.0,KOSEF 200선물레버리지,14570.0,400.0,+2.82%,0.0,14495.0,14630.0,14420.0
1893.0,TIGER 한중전기차(합성),7800.0,100.0,-1.27%,0.0,7940.0,7940.0,7800.0
1894.0,ARIRANG 200선물레버리지,29640.0,895.0,+3.11%,0.0,29305.0,29770.0,29305.0
1895.0,KB S&P 유럽탄소배출권 선물 ETN(H),7395.0,70.0,-0.94%,0.0,7395.0,7395.0,7395.0
1896.0,노루페인트우,15910.0,0.0,0.00%,500.0,15910.0,16020.0,15830.0
1897.0,ACE 스마트퀄리티,14700.0,230.0,+1.59%,0.0,14655.0,14715.0,14605.0
1898.0,KOSEF 미국원유에너지기업,9765.0,95.0,-0.96%,0.0,9820.0,9825.0,9730.0
1899.0,HANARO K-메디테크,9760.0,65.0,-0.66%,0.0,9960.0,10045.0,9740.0
1900.0,KoAct 글로벌AI&로봇액티브,11215.0,295.0,+2.70%,0.0,10920.0,11240.0,10920.0
1901.0,ACE 스마트로우볼,14575.0,210.0,+1.46%,0.0,14550.0,14575.0,14550.0
1902.0,SOL 유럽탄소배출권선물인버스ICE(H),14560.0,60.0,+0.41%,0.0,14500.0,14560.0,14500.0
1903.0,KBSTAR 차이나항셍테크,4540.0,65.0,-1.41%,0.0,4640.0,4640.0,4510.0
1904.0,WOORI AI ESG액티브,8525.0,105.0,+1.25%,0.0,8535.0,8545.0,8455.0
1905.0,신한 레버리지 10년 국채선물 ETN,10330.0,0.0,0.00%,0.0,10330.0,10330.0,10330.0
1906.0,TIGER 의료기기,14460.0,30.0,-0.21%,0.0,14570.0,14770.0,14405.0
1907.0,신한 인버스 2X Russell 2000 ETN,7210.0,55.0,-0.76%,0.0,7165.0,7215.0,7160.0
1908.0,TIGER 이머징마켓MSCI레버리지(합성 H),6550.0,115.0,+1.79%,0.0,6535.0,6590.0,6510.0
1909.0,WOORI 미국S&P500,11985.0,50.0,+0.42%,0.0,11935.0,12005.0,11890.0
1910.0,HANARO 미국S&P500,11910.0,55.0,+0.46%,0.0,11865.0,12025.0,11865.0
1911.0,KB 인버스 2X KOSPI 200 선물 ETN,14275.0,350.0,-2.39%,0.0,14575.0,14575.0,14200.0
1912.0,KBSTAR 헬스케어,11895.0,40.0,-0.34%,0.0,12020.0,12130.0,11850.0
1913.0,TIGER 경기방어채권혼합,8910.0,5.0,-0.06%,0.0,8915.0,8925.0,8900.0
1914.0,신한 인버스 2X 10년 국채선물 ETN,10175.0,0.0,0.00%,0.0,10175.0,10175.0,10175.0
1915.0,KODEX 모멘텀Plus,11810.0,235.0,+2.03%,0.0,11810.0,11810.0,11810.0
1916.0,KOSEF Fn중소형,20820.0,90.0,+0.43%,0.0,20800.0,20960.0,20755.0
1917.0,TIGER 우량가치,10700.0,5.0,+0.05%,0.0,10730.0,10745.0,10635.0
1918.0,KODEX 혁신기술테마액티브,11755.0,0.0,0.00%,0.0,11755.0,11755.0,11755.0
1919.0,ACE 원자력테마딥서치,11755.0,60.0,+0.51%,0.0,11805.0,11805.0,11715.0
1920.0,KOSEF 글로벌전력반도체,9360.0,155.0,+1.68%,0.0,9525.0,9525.0,9355.0
